year,term,session,question,kind,booklet,sourcePdf,sourcePages,pageCount,points,marksText,calculatorPolicy,answer,learningOutcome,learningOutcomeSource,mgSourcePdf,mgSourcePages,diagnostics,preview
2020,jan,January 2020,29,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[14],1,4.0,a) 3 marks; b) 1 mark,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[74],[],Question 29 a) 3 marks b) 1 mark 122 123 a) Sketch the graph of ( ) 3 5 . 2 4 x f x x − = + b) State the range of ( ). f x Range: y x 1 1
2020,jan,January 2020,30,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[15],1,2.0,2 marks,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[78],[],"Question 30 2 marks 124 Determine, algebraically, the equation of ( ) p x that satisfies all of the following conditions:  ( ) p x is a polynomial function of degree 4  ( ) p x has a zero at 3 with a multiplicity of 2  ( ) p x has zeroes at 1 − and 2 −  ( ) p x passes through the point ( ) 2,24 "
2020,jan,January 2020,31,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[16],1,3.0,3 marks,no-calculator,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[80],[],"Question 31 3 marks 125 Verify, by substitution, that the equation cos cot 1 sin cot θ θ θ θ + = + is true for 2π . 3 θ = Left-Hand Side Right-Hand Side"
2020,jan,January 2020,32,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[17],1,1.0,1 mark,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[84],[],Question 32 1 mark 126 Jyugo was asked to state the equation of the vertical asymptote(s) on the graph of ( ) 2 3 15 . 5 x f x x x − = − His solution: Explain why his solution is incorrect.
2020,jan,January 2020,33,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[18],1,3.0,3 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[86],[],"Question 33 3 marks 127 Sketch the graph of 1 sin 1 2 y x   = −     over the interval [ ]. 2π,2π − y x"
2020,jan,January 2020,34,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[19],1,4.0,4 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[90],[],Question 34 4 marks 128 Sketch the graph of 2 6. y x = − + y x 1 1
2020,jan,January 2020,35,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[20],1,2.0,2 marks,no-calculator,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[94],[],"Question 35 2 marks 129 Determine the measure of angle R, in radians. "
2020,jan,January 2020,36,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[20],1,1.0,1 mark,no-calculator,,R5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[96],[],"Question 36 1 mark 130 Given ( ) 4, f x x = − state the equation of the resulting function, ( ), g x after a reflection over the x-axis. ( ) g x = 110° 9 π R Q P"
2020,jan,January 2020,37,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[21],1,4.0,a) 1 mark; b) 3 marks,no-calculator,,"T1, T6",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[98],[],"Question 37 a) 1 mark b) 3 marks 131 132 a) Determine the coterminal angle of 29π 12 over the interval [ ]. 0,2π b) Determine the exact value of 29π sin . 12      "
2020,jan,January 2020,38,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[22],1,2.0,2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[102],[],"Question 38 2 marks 133 Given the graphs of ( ) f x and ( ), g x sketch the graph of ( ) ( ) ( ). h x f x g x = − y x 1 1 y x 1 1 ( ) f x y x 1 1 ( ) g x"
2020,jan,January 2020,39,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[23],1,3.0,3 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[106],[],Question 39 3 marks 134 Determine an equation of a sinusoidal function that has the following characteristics: • an amplitude of 3 • a period of 6 • a minimum value of 5 −
2020,jan,January 2020,40,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[24],1,1.0,1 mark,no-calculator,,R5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[108],[],"Question 40 1 mark 135 Given the graph of ( ), y f x = sketch the graph after a reflection over the line . y x = The graph of has already been drawn for your reference. No marks will be awarded for the graph of y x 1 1 y x 1 1 ( ) f x ( ) f x"
2020,jan,January 2020,41,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[25],1,2.0,a) 1 mark; b) 1 mark,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[112],[],Question 41 a) 1 mark b) 1 mark 136 137 a) Determine the remainder when 3 2 3 5 13 3 x x x + − − is divided by ( ) 3 . x + b) Is ( ) 3 x + a factor of 3 2 3 5 13 3? x x x + − − Explain your reasoning.
2020,jan,January 2020,42,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[26],1,3.0,3 marks,no-calculator,,R9,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[114],[],"Question 42 3 marks 138 State the range, the y-intercept, and the equation of the asymptote of the exponential function, ( ) 1 3 2. x f x − = + Range:______________________________ -intercept:__________________________ Equation of the asymptote:______________ y "
2020,jan,January 2020,43,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_20_jan_sb2.pdf,[26],1,1.0,1 mark,no-calculator,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_20_jan_mg.pdf,[116],[],"Question 43 1 mark 139 The graph of ( ) 2cos 3 1 y x = − below can be used to solve the equation ( ) 0 2cos 3 1 x = − over the interval [ ]. 0,2π Indicate on the graph where to find at least one solution to the equation ( ) 0 2cos 3 1. x = − y x"
2024,jan,January 2024,1,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[9],1,2.0,2 marks,calculator-active,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[10],[],Question 1 2 marks 101  A pendulum that is 35cm long swings through an angle of 50 . through which the pendulum swings. Determine the length of the arc 35 cm 50 Pre-Calculus Mathematics: Booklet 1 (January 2024) 1
2024,jan,January 2024,2,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[10],1,4.0,4 marks,calculator-active,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[12],[],"Question 2 4 marks 102 ≤ ≤π Solve algebraically, where 0 θ 2 . 2 2 2cos θ = sin θ −2cosθ Pre-Calculus Mathematics: Booklet 1 (January 2024) 2"
2024,jan,January 2024,3,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[11],1,2.0,2 marks,calculator-active,,P2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[16],[],Question 3 2 marks 103 Determine the number of arrangements of the letters in the word ATTENTION which begin with the letter A. Pre-Calculus Mathematics: Booklet 1 (January 2024) 3
2024,jan,January 2024,4,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[12],1,3.0,3 marks,calculator-active,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[18],[],"Question 4 3 marks 104 Solve for x, algebraically. 2 1 + x e x = 5 Pre-Calculus Mathematics: Booklet 1 (January 2024) 4"
2024,jan,January 2024,5,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[13],1,2.0,2 marks,calculator-active,,P3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[22],[],"Question 5 2 marks 105 There are 10 teachers and 17 students who would like to attend a field trip. Determine the number of ways that 3 teachers and 9 students can be selected given that Mr. Jones and Mrs. Carol, two of the teachers, must be selected to attend the field trip. Note: A calculator is n"
2024,jan,January 2024,6,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[14],1,2.0,2 marks,no-calculator,,"R4, R5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[24],[],"Question 6 2 marks 106 Given the graph of f x ( ), sketch the graph of y = − (2 .) f x y The graph of has already been drawn for your reference. No marks will be awarded for the graph of ( ) f x ( ) f x Pre-Calculus Mathematics: Booklet 1 (January 2024) 6"
2024,jan,January 2024,7,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[15],1,1.0,1 mark,no-calculator,,P1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[28],[],"Question 7 1 mark 107 There are 5 roads between Anneville and Berrybourg, and 2 roads between Berrybourg and Carriton. Determine how many ways Blake can travel from Anneville to Carriton and back to Anneville, given the following conditions: • he must travel through Berrybourg in both directions • h"
2024,jan,January 2024,8,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[16],1,2.0,2 marks,no-calculator,,P4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[30],[],Question 8 2 marks 108 6 0  2 1  Determine which term contains x in the binomial expansion of x + .    x  Pre-Calculus Mathematics: Booklet 1 (January 2024) 8
2024,jan,January 2024,9,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[17],1,2.0,2 marks,no-calculator,,R6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[32],[],"Question 9 2 marks 109 3 −1 Given f x( ) = x +1, determine the equation of f ( x). Pre-Calculus Mathematics: Booklet 1 (January 2024) 9"
2024,jan,January 2024,10,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[18],1,1.0,1 mark,no-calculator,,P2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[34],[],"Question 10 1 mark 110 Guillermo was asked to determine the number of ways to select a president, a vice president, and a treasurer from a group of 11 people. His solution: C3. 11 Explain why he should have used a permutation instead of a combination. Pre-Calculus Mathematics: Booklet 1 (January 202"
2024,jan,January 2024,11,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[19],1,3.0,3 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[36],[],Question 11 3 marks 111 Prove the following identity for all permissible values of x. 2 csc xsec x = csc x tan x + cot x Left-Hand Side Right-Hand Side Pre-Calculus Mathematics: Booklet 1 (January 2024) 11
2024,jan,January 2024,12,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[20],1,3.0,3 marks,no-calculator,,"R8, R10",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[40],[],"Question 12 3 marks 112 Determine the value of x, algebraically. 1 5log 2 − log 16 = log x a a a 4 Pre-Calculus Mathematics: Booklet 1 (January 2024) 12"
2024,jan,January 2024,13,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[21],1,1.0,1 mark,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[44],[],Question 13 1 mark 113 4 3 2 Tamara must determine the factors of x −13x + 2x −14x + 24. Explain why the coefficients Tamara used to set up her synthetic division are not written correctly. Pre-Calculus Mathematics: Booklet 1 (January 2024) 13
2024,jan,January 2024,14,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[22],1,3.0,3 marks,no-calculator,,"R4, R5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[46],[],Question 14 3 marks 114 Determine the equation of the graph of g x( ) in terms of f x( ). y x 1 1 ( ) f x ( ) g x g x ( ) = Pre-Calculus Mathematics: Booklet 1 (January 2024) 14
2024,jan,January 2024,15,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb1.pdf,[23],1,2.0,2 marks,no-calculator,,R8,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[48],[],"Question 15 2 marks 115 Expand, using the laws of logarithms. ( x −1)( x − 2) log 2    x  Pre-Calculus Mathematics: Booklet 1 (January 2024) 15"
2024,jan,January 2024,16,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[5],1,1.0,1 mark,no-calculator,D,R3,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[53],[],"Question 16 1 mark Identify the range of the function g x( ) = 1 f x( +1 ,) given that the range of the function y = f x( ) 2 is [−6,4]. a) [−12,8] b) [−7,3] c) [−5,5] d) [−3,2] "
2024,jan,January 2024,17,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[5],1,1.0,1 mark,no-calculator,A,P4,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[53],[],"Question 17 1 mark ( ) 2a Identify the value of a, given that there are 11 terms in the expansion of 3x4 − y . a) 5 b) 6 c) 10 d) 11 Pre-Calculus Mathematics: Booklet 2 (January 2024) 1"
2024,jan,January 2024,18,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[6],1,1.0,1 mark,no-calculator,C,T1,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[54],[],Question 18 1 mark 6π Identify the angle that best represents θ = − . 5 a) x y b) x y c) x y d) x y Pre-Calculus Mathematics: Booklet 2 (January 2024) 2
2024,jan,January 2024,19,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[7],1,1.0,1 mark,no-calculator,C,R12,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[55],[],"Question 19 1 mark 1 2 n Identify a possible value for n, given the graph of y = − x + 2 x −1 . ( ) ( ) 2 a) 1 b) 2 c) 3 d) 4 y x y x 1 1 "
2024,jan,January 2024,20,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[7],1,1.0,1 mark,no-calculator,B,R14,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[55],[],"Question 20 1 mark 2 8x Identify the statement that is false, given ( ) g x = . 2 x −16 a) the graph of ( ) g x has one x-intercept. b) the graph of ( ) g x has a point of discontinuity (hole) at c) the graph of ( ) g x has two vertical asymptotes. d) the graph of ( ) g x has a horizontal asymptote "
2024,jan,January 2024,21,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[7],1,1.0,1 mark,no-calculator,A,R7,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[55],[],Question 21 1 mark 1  Identify the equivalent form of log a  2 . x  a) −2log x a b) 1−2log x a c) 2log x a 1   d) −2log   a x   Pre-Calculus Mathematics: Booklet 2 (January 2024) 3
2024,jan,January 2024,22,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[8],1,1.0,1 mark,no-calculator,B,P3,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[56],[],Question 22 1 mark Identify which one of the following expressions is equivalent to C6. 13 a) P 13 6 b) C 13 7 c) P 12 7 d) C 12 6 
2024,jan,January 2024,23,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[8],1,1.0,1 mark,no-calculator,B,R1,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[56],[],"Question 23 1 mark Identify the equation of ( h x) ( = f x ) ( −g x ), given ( f x) = x 5 + and ( g x) 4x = +1. a) ( h x) 3 = x − + 6 b) ( h x) 3 = x − + 4 c) ( h x) 3x = + 6 d) ( h x) 3x = −4 Pre-Calculus Mathematics: Booklet 2 (January 2024) 4"
2024,jan,January 2024,24,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[9],1,3.0,3 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[58],[],Question 24 3 marks 116 Determine the equation of the radical function represented by the graph. y x 1 1 y = ____________________________ Pre-Calculus Mathematics: Booklet 2 (January 2024) 5
2024,jan,January 2024,25,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[10],1,2.0,2 marks,no-calculator,,T3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[60],[],Question 25 2 marks 117 Determine the exact value of x.  2π   5π  sec sin − ( x) = 3  3   3  Pre-Calculus Mathematics: Booklet 2 (January 2024) 6
2024,jan,January 2024,26,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[11],1,3.0,3 marks,no-calculator,,R9,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[62],[],Question 26 3 marks 118 Sketch the graph of y = 2−x− 3. y x 1 Pre-Calculus Mathematics: Booklet 2 (January 2024) 7 1 1
2024,jan,January 2024,27,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[12],1,3.0,3 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[64],[],"Question 27 3 marks 119 Given the graph of ( ), y = g x sketch the graph of y = 1 . ( ) g x y x 1 1 The graph of has already been drawn for your reference. No marks will be awarded for the graph of y x 1 1 Pre-Calculus Mathematics: Booklet 2 (January 2024) 8"
2024,jan,January 2024,28,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[13],1,2.0,2 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[68],[],Question 28 2 marks 120 π  Determine the exact value of tan .   12  Pre-Calculus Mathematics: Booklet 2 (January 2024) 9
2024,jan,January 2024,29,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[14],1,1.0,1 mark,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[72],[],Question 29 1 mark 121 Explain why the graph of g x( ) = 3 does not have a vertical asymptote. 2 x + 4 Pre-Calculus Mathematics: Booklet 2 (January 2024) 10
2024,jan,January 2024,30,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[15],1,3.0,3 marks,no-calculator,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[74],[],"Question 30 3 marks 122 Solve, algebraically. log3 x + log3 ( x + 8) = 2 Pre-Calculus Mathematics: Booklet 2 (January 2024) 11"
2024,jan,January 2024,31,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[16],1,4.0,4 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[78],[],Question 31 4 marks 123 Sketch at least one period of the graph of the function y = sin 3 x + ° −1. ( ( 30 )) y Pre-Calculus Mathematics: Booklet 2 (January 2024) x 12
2024,jan,January 2024,32,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[17],1,1.0,1 mark,no-calculator,,R9,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[82],[],"Question 32 1 mark 124 Explain why the domain of the function, f x( ) = log ( x − 3), is x > 3. Pre-Calculus Mathematics: Booklet 2 (January 2024) 13"
2024,jan,January 2024,33,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[18],1,3.0,3 marks,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[84],[],Question 33 3 marks 125 2 Sketch the graph of p x( ) = −( x − 3)( x +1) ( x − 5 .) y Pre-Calculus Mathematics: Booklet 2 (January 2024) x 14
2024,jan,January 2024,34,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[19],1,2.0,2 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[88],[],"Question 34 2 marks 126 2 Given that sinθ = − and tanθ > 0, determine the exact value of sin 2θ. 3 Pre-Calculus Mathematics: Booklet 2 (January 2024) 15"
2024,jan,January 2024,35,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[20],1,1.0,1 mark,no-calculator,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[90],[],Question 35 1 mark 127 5π 11π Justify whether and − are coterminal angles. 8 4 Pre-Calculus Mathematics: Booklet 2 (January 2024) 16
2024,jan,January 2024,36,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[21],1,2.0,2 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[92],[],Question 36 2 marks 128 Sketch the graph of 2 − ( x x + )( 1 x − 3) ( ) f x = . 2x y x 1 1 Pre-Calculus Mathematics: Booklet 2 (January 2024) 17 1 1
2024,jan,January 2024,37,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[22],1,2.0,2 marks,no-calculator,,"T5, T6",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[94],[],"Question 37 2 marks 129 sinθ + cosθ cscθ Given , determine the non-permissible values of θ , where θ ∈ . sinθ Pre-Calculus Mathematics: Booklet 2 (January 2024) 18"
2024,jan,January 2024,38,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[23],1,2.0,2 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[96],[],Question 38 2 marks 130 Write an equation of a rational function that has a horizontal asymptote at y = 0 and a vertical asymptote at x = 6. Pre-Calculus Mathematics: Booklet 2 (January 2024) 19
2024,jan,January 2024,39,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[24],1,3.0,a) 1 mark; b) 2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[98],[],"Question 39 a) 1 mark b) 2 marks 132 2 Given the functions f x( ) = x −1 and g x( ) = x , a) state the equation of g f x ). ( ( ) ( ( ) ____________________________ g f x ) = b) sketch the graph of g f x( )). ( y x 1 1 Pre-Calculus Mathematics: Booklet 2 (January 2024) 20"
2024,jan,January 2024,40,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[25],1,1.0,1 mark,no-calculator,,T3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[102],[],"Question 40 1 mark 133 8 Suzanne was asked to determine the value of tanθ , given that secθ = − and θ terminates in 3 quadrant II. Her solution: Describe her error. Pre-Calculus Mathematics: Booklet 2 (January 2024) 21"
